,cluster,id_vendedor,estado,qtd_pedidos,dias_sem_vender,receita_total,dias_atividade,datas_distintas_de_venda,%_de_atividade,vendas_por_dia_de_atividade,avaliacao_media,qtd_produtos,media_produtos_por_pedido,media_valor_pedido_sem_frete,media_valor_pedido_com_frete,media_valor_frete,prop_pedidos_atrasados,tempo_de_postagem,Label,Score_0,Score_1
1923,1,"""52b53f7061969fe471d119b6195da864""",SP,1,369,90.0,1,1,1.0,1.0,2.5,1,1.0,90.0,98.0,8.0,0.0,6,1,0.0245,0.9755
1924,1,c8660dcf9ba70575f45d80fe28c27713,SP,4,532,335.0,40,4,0.1,1.0,4.0,7,1.75,83.75,110.25,26.5,0.14,3,1,0.0391,0.9609
1925,1,"""9b1ab052f5fca308ba743ac789ebb2e1""",PR,2,484,294.0,33,2,0.06,1.0,3.0,2,1.0,147.0,163.0,16.0,0.0,4,1,0.0574,0.9426
1926,1,"""1a8e2d9c38b84a9702ac7922924b0573""",SC,1,209,80.0,1,1,1.0,1.0,2.5,1,1.0,80.0,97.0,17.0,0.0,6,1,0.0132,0.9868
1927,1,"""968ee78631915a63fef426d6733d7422""",RS,2,278,450.0,175,2,0.01,1.0,4.0,2,1.0,225.0,260.5,35.5,0.0,4,1,0.368,0.632
1928,1,ec80e49e69745ab6c14f984bf2149423,SP,12,12,3709.0,200,12,0.06,1.0,4.0,12,1.0,309.08,324.83,15.75,0.17,2,0,0.7303,0.2697
1929,1,db46ca7bce82b11f7e247539271fc390,RJ,16,425,935.0,107,14,0.13,1.14,4.0,16,1.0,58.44,72.06,13.62,0.0,3,0,0.6581,0.3419
1930,1,e06f09ec0a4aca210779cf1cfc63cf19,SP,29,256,5835.0,178,27,0.15,1.07,3.43,33,1.14,201.21,223.72,22.52,0.06,8,0,0.6306,0.3694
1931,1,de9727ca376d1be6ec121b110aa7954c,PR,9,19,999.0,93,7,0.08,1.29,5.0,11,1.22,111.0,133.11,22.11,0.09,5,0,0.6146,0.3854
1932,1,"""8e4f041ff58e7845456d3482524014b3""",RS,2,184,134.0,26,2,0.08,1.0,5.0,2,1.0,67.0,91.0,24.0,0.5,3,1,0.1121,0.8879
1933,0,"""7299e27ed73d2ad986de7f7c77d919fa""",MG,335,13,34110.0,531,227,0.43,1.48,4.38,358,1.07,101.82,122.16,20.33,0.05,4,0,0.9602,0.0398
1934,1,"""085f6f7e049c996695fb2074fe38d45e""",SP,6,123,307.0,67,6,0.09,1.0,5.0,8,1.33,51.17,72.67,21.5,0.0,2,0,0.5428,0.4572
1935,0,d91fb3b7d041e83b64a00a3edfb37e4f,SP,524,10,40709.0,562,253,0.45,2.07,4.15,534,1.02,77.69,95.27,17.58,0.06,2,0,0.9629,0.0371
1936,1,dfa0c4c6229ab200a4a1336b4d7128ff,SC,77,11,4780.0,114,50,0.44,1.54,3.47,86,1.12,62.08,84.92,22.84,0.03,4,0,0.8987,0.1013
1937,0,cee48807215b30a12ca2ca10ffb5f250,SP,39,13,7216.0,383,37,0.1,1.05,4.17,40,1.03,185.03,208.46,23.44,0.15,5,0,0.6136,0.3864
1938,1,e883aa812c37a7413226856f4579fe91,SP,26,17,4100.0,195,24,0.12,1.08,4.33,29,1.12,157.69,175.23,17.54,0.03,2,0,0.819,0.181
1939,0,e81e1f9c3e762e620f3fb60a51499e16,SC,17,130,4466.0,359,16,0.04,1.06,4.8,18,1.06,262.71,293.0,30.29,0.11,12,1,0.4755,0.5245
1940,1,fe49ee029e61e789a1f3a5525f57ba8d,SP,16,168,2475.0,112,15,0.13,1.07,3.8,16,1.0,154.69,168.19,13.5,0.06,2,0,0.6573,0.3427
1941,1,"""2ba91c7ad80ff88b23b7db823b43c233""",SP,6,21,741.0,131,6,0.05,1.0,5.0,6,1.0,123.5,140.17,16.67,0.33,4,1,0.4993,0.5007
1942,0,"""6c7d50c24b3ccd2fd83b44d8bb34e073""",SP,112,17,8466.0,405,90,0.22,1.24,4.48,126,1.12,75.59,99.48,23.89,0.02,3,0,0.9128,0.0872
1943,0,a08692680c77d30a0b4280da5df01c5a,SP,6,220,2433.0,294,6,0.02,1.0,5.0,17,2.83,405.5,443.17,37.67,0.0,1,1,0.3434,0.6566
1944,1,"""58e4b302b54937e55a678c4d15111da4""",PR,1,584,50.0,1,1,1.0,1.0,2.5,1,1.0,50.0,65.0,15.0,0.0,0,1,0.0085,0.9915
1945,2,"""6bd69102ab48df500790a8cecfc285c2""",SP,5,116,8070.0,319,5,0.02,1.0,3.5,5,1.0,1614.0,1671.8,57.8,0.2,-1,1,0.0964,0.9036
1946,1,"""6c1b6d0c604b776f844125f911eb7377""",SP,4,555,327.0,24,4,0.17,1.0,4.5,4,1.0,81.75,95.75,14.0,0.0,-3,1,0.0155,0.9845
1947,1,"""0dd184061fb0eaa7ca37932c68ab91c5""",SP,161,17,18447.0,257,109,0.42,1.48,3.96,193,1.2,114.58,147.57,32.99,0.1,2,0,0.9068,0.0932
1948,1,"""830379336fad8c6f3b15a4a3ddb5c66e""",SP,2,41,268.0,92,2,0.02,1.0,2.5,4,2.0,134.0,219.0,85.0,0.0,3,0,0.5094,0.4906
1949,0,"""8b28d096634035667e8263d57ba3368c""",SP,139,45,9037.0,508,107,0.21,1.3,3.83,151,1.09,65.01,83.08,18.06,0.13,3,0,0.976,0.024
1950,1,"""4deebb3199eeafb282ae33229144f94b""",SP,4,37,780.0,196,4,0.02,1.0,2.33,5,1.25,195.0,230.75,35.75,0.4,-1,1,0.2823,0.7177
1951,1,"""0b3f27369a4d8df98f7eb91077e438ac""",SP,2,285,147.0,10,2,0.2,1.0,2.5,2,1.0,73.5,86.0,12.5,0.0,5,1,0.025,0.975
1952,1,d197aa8fbc64087f61984deef05f6227,SP,6,13,520.0,98,6,0.06,1.0,5.0,7,1.17,86.67,105.5,18.83,0.0,1,1,0.3816,0.6184
1953,1,"""30829ded4523ab9224b93bc49a62c95f""",RS,18,11,6914.0,225,17,0.08,1.06,4.0,31,1.72,384.11,419.44,35.33,0.03,3,0,0.5297,0.4703
1954,1,"""5795aebfe331fbcd02a2c4b679fb7952""",SC,6,13,1280.0,187,6,0.03,1.0,2.5,6,1.0,213.33,239.17,25.83,0.0,2,0,0.5328,0.4672
1955,1,"""528ce32f560edd11add4169f6a5b65be""",SP,2,410,60.0,79,2,0.03,1.0,5.0,2,1.0,30.0,37.5,7.5,0.0,3,1,0.1838,0.8162
1956,1,"""1ca7077d890b907f89be8c954a02686a""",SP,108,146,12475.0,208,52,0.25,2.08,2.56,127,1.18,115.51,129.47,13.96,0.2,0,0,0.8665,0.1335
1957,0,f80edd2c5aaa505cc4b0a3b219abf4b8,SP,116,7,8868.0,509,98,0.19,1.18,3.89,125,1.08,76.45,101.74,25.29,0.06,1,0,0.9688,0.0312
1958,0,"""79ebd9a61bac3eaf882805ed4ecfa12a""",PR,133,14,14872.0,313,98,0.31,1.36,4.1,141,1.06,111.82,141.73,29.91,0.06,1,0,0.8333,0.1667
1959,0,"""229c3efbfb0ea2058de4ccdfbc3d784a""",MG,118,17,15479.0,681,101,0.15,1.17,3.82,145,1.23,131.18,150.61,19.43,0.02,4,0,0.9503,0.0497
1960,2,"""45a3d05fb00435e52a28859dd03703b3""",SP,1,576,1299.0,1,1,1.0,1.0,2.5,1,1.0,1299.0,1324.0,25.0,0.0,-13,1,0.0109,0.9891
1961,1,"""9e9b539eb2806acee3f5c28085c1db9f""",MG,3,270,967.0,14,2,0.14,1.5,3.0,3,1.0,322.33,346.33,24.0,0.33,0,1,0.0228,0.9772
1962,1,db1f0f7c7e5e87f40b62226f020bb297,PR,3,481,59.0,38,3,0.08,1.0,5.0,3,1.0,19.67,41.33,21.67,0.0,19,1,0.0622,0.9378
1963,1,"""13fa2a6c6b9d0f43cb588d7c82117a12""",SP,9,339,4528.0,113,9,0.08,1.0,4.0,10,1.11,503.11,524.22,21.11,0.3,2,1,0.3859,0.6141
1964,0,"""46dc3b2cc0980fb8ec44634e21d2718e""",RJ,503,17,122817.0,681,242,0.36,2.08,4.34,523,1.04,244.17,266.71,22.54,0.06,2,0,0.9596,0.0404
1965,1,"""3364a91ec4d56c98e44174de954b94f6""",RO,6,370,3580.0,123,6,0.05,1.0,5.0,6,1.0,596.67,642.17,45.5,0.0,4,0,0.5499,0.4501
1966,1,"""8629c241b3622ac12cd4118afdc8d394""",SP,13,55,1169.0,114,12,0.11,1.08,4.67,13,1.0,89.92,115.69,25.77,0.08,4,0,0.7307,0.2693
1967,0,"""439a47cc365d6e3bd526812ea9de3c29""",SP,8,60,1188.0,319,8,0.03,1.0,5.0,13,1.62,148.5,176.75,28.25,0.15,4,1,0.4715,0.5285
1968,0,f680f85bee2d253556ac91be391d2c82,SP,45,10,5187.0,326,39,0.12,1.15,4.81,54,1.2,115.27,135.09,19.82,0.02,4,0,0.8183,0.1817
1969,1,"""6524b847b982cd56bb5d4b02b776ee42""",SP,1,199,780.0,1,1,1.0,1.0,2.5,2,2.0,780.0,836.0,56.0,1.0,1,1,0.0162,0.9838
1970,0,"""97e995629983723d11830a829bc2b246""",SP,5,18,500.0,281,5,0.02,1.0,5.0,5,1.0,100.0,119.8,19.8,0.0,6,0,0.5434,0.4566
1971,0,"""77530e9772f57a62c906e1c21538ab82""",PR,312,9,45682.0,689,221,0.32,1.41,4.34,381,1.22,146.42,172.91,26.5,0.12,3,0,0.9739,0.0261
1972,0,"""2aa3443d7bf9d9bb11133f420d75e083""",RJ,10,21,648.0,272,10,0.04,1.0,5.0,10,1.0,64.8,78.2,13.4,0.2,3,0,0.626,0.374
1973,1,b1aaae6b66ad3c40f54b389d7ea4bee0,SP,15,467,1178.0,123,15,0.12,1.0,5.0,17,1.13,78.53,104.87,26.33,0.0,2,0,0.7317,0.2683
1974,1,"""50770d25768b0486d89be26afca3108f""",SP,6,47,172.0,219,6,0.03,1.0,4.0,6,1.0,28.67,41.17,12.5,0.17,4,0,0.5038,0.4962
1975,0,"""1025f0e2d44d7041d6cf58b6550e0bfa""",SP,910,8,138359.0,414,299,0.72,3.04,4.03,1421,1.56,152.04,189.07,37.02,0.09,2,0,0.9394,0.0606
1976,1,"""0692610d8abe24f287e9fae90ea0bbee""",SP,4,11,175.0,83,4,0.05,1.0,3.5,4,1.0,43.75,51.5,7.75,0.25,0,1,0.1261,0.8739
1977,1,"""2aafae69bf4c41fbd94053d9413e87ee""",RS,2,39,94.0,64,2,0.03,1.0,2.5,2,1.0,47.0,62.0,15.0,0.0,3,1,0.2725,0.7275
1978,0,fce62094ffe6a4009188ec44e681dfdd,SP,4,186,2970.0,386,4,0.01,1.0,5.0,11,2.75,742.5,863.0,120.5,0.45,11,1,0.3835,0.6165
1979,0,"""9b013e03b2ab786505a1d3b5c0756754""",SP,170,6,8664.0,313,117,0.37,1.45,4.23,220,1.29,50.96,65.94,14.97,0.05,3,0,0.8986,0.1014
1980,0,"""8c16d1f32a54d92897cc437244442e1b""",SC,108,10,5647.0,688,89,0.13,1.21,4.57,118,1.09,52.29,71.91,19.62,0.02,3,0,0.9686,0.0314
1981,1,"""1d4587203296c8f4ad134dc286fa6db0""",SP,40,7,2292.0,256,34,0.13,1.18,4.69,41,1.02,57.3,73.5,16.2,0.05,3,0,0.6281,0.3719
1982,1,"""78c99c6dff4eeae5be99bf635ed21e3f""",SP,31,381,2034.0,190,28,0.15,1.11,4.39,39,1.26,65.61,87.13,21.52,0.13,2,0,0.7761,0.2239
1983,1,ccb83a794700270fde70898fe9ff368b,SC,12,393,11062.0,167,11,0.07,1.09,4.67,12,1.0,921.83,1065.67,143.83,0.17,3,1,0.3357,0.6643
1984,1,ffa6adafb71b807dc13159e26431354c,PR,17,20,2501.0,151,16,0.11,1.06,3.89,17,1.0,147.12,177.59,30.47,0.0,3,0,0.8068,0.1932
1985,1,debe6615cd90cc0c2eac2b8988e1f628,SP,5,532,279.0,49,5,0.1,1.0,4.5,5,1.0,55.8,75.0,19.2,0.0,4,1,0.0714,0.9286
1986,0,"""6fd52c528dcb38be2eea044946b811f8""",SP,67,22,7761.0,360,56,0.16,1.2,3.66,84,1.25,115.84,132.84,17.0,0.11,4,0,0.8966,0.1034
1987,0,a36b125ac6d5fdbc7f50de85c9157bdc,SP,23,30,1794.0,664,23,0.03,1.0,3.91,25,1.09,78.0,94.3,16.3,0.12,2,0,0.9565,0.0435
1988,1,"""422be4cc81a457fdb46f47edeb968ae5""",SP,1,585,240.0,1,1,1.0,1.0,2.5,1,1.0,240.0,317.0,77.0,0.0,-4,1,0.0191,0.9809
1989,1,"""4cf490a58259286ada5ba8525ba9e84a""",SP,7,282,1076.0,257,7,0.03,1.0,3.33,7,1.0,153.71,174.14,20.43,0.0,10,1,0.3153,0.6847
1990,1,"""83b08de96980757220871b31bf6cffca""",RJ,5,119,1305.0,207,5,0.02,1.0,5.0,7,1.4,261.0,352.0,91.0,0.29,0,1,0.461,0.539
1991,2,"""40db9e9aa57f7bb151bcda6b0f9bdbb7""",PE,12,16,23168.0,190,11,0.06,1.09,2.5,12,1.0,1930.67,1985.42,54.75,0.08,0,0,0.6947,0.3053
1992,0,"""33ac3e28642ab8bda860a2f693000e78""",SP,34,42,3663.0,530,33,0.06,1.03,3.94,35,1.03,107.74,122.06,14.32,0.0,3,0,0.9419,0.0581
1993,1,"""3a3e46d10f74d8a6ca76e2b538f106a0""",SP,2,101,300.0,109,2,0.02,1.0,4.0,5,2.5,150.0,183.5,33.5,0.2,5,1,0.284,0.716
1994,1,"""2e13c71026e1a39ba5cc1b86dcb679aa""",SP,24,11,3793.0,239,24,0.1,1.0,4.1,28,1.17,158.04,179.71,21.67,0.07,2,0,0.7573,0.2427
1995,0,"""7a2d2949aea47fab95fd98d6c9f618b1""",PR,11,70,1639.0,507,11,0.02,1.0,3.5,12,1.09,149.0,168.36,19.36,0.0,3,0,0.9316,0.0684
1996,0,"""18a349e75d307f4b4cc646a691ed4216""",SP,109,6,7430.0,373,82,0.22,1.33,3.63,128,1.17,68.17,85.39,17.22,0.05,6,0,0.8406,0.1594
1997,1,"""3afc536624bc2e65bddfb5db33cc01f3""",MG,6,81,312.0,143,6,0.04,1.0,2.5,6,1.0,52.0,69.83,17.83,0.17,3,0,0.5376,0.4624
1998,1,"""324583d68897f5ddbaf38f6248322176""",SP,2,189,84.0,6,2,0.33,1.0,2.5,3,1.5,42.0,64.0,22.0,0.67,3,1,0.0222,0.9778
1999,1,"""6624bc09786f0e41ae48dfc5eeb1a9e2""",MG,1,547,90.0,1,1,1.0,1.0,2.5,1,1.0,90.0,107.0,17.0,0.0,16,1,0.0167,0.9833
2000,1,e64d65bc8dbec2accda90c58de5d1246,SP,12,172,1680.0,116,9,0.08,1.33,3.0,12,1.0,140.0,158.42,18.42,0.33,2,0,0.7395,0.2605
2001,1,"""55c96925041a14097b6a7825554f4ad5""",SP,5,294,170.0,236,5,0.02,1.0,4.75,6,1.2,34.0,43.0,9.0,0.33,0,1,0.2056,0.7944
2002,0,"""57fe6232e67823593374a2281d7a8af8""",SP,8,276,179.0,272,8,0.03,1.0,4.67,8,1.0,22.38,35.75,13.38,0.0,4,1,0.4933,0.5067
2003,0,c8b0e2b0a7095e5d8219575d5e7e1181,SP,84,14,12171.0,403,71,0.18,1.18,4.21,85,1.01,144.89,162.63,17.74,0.07,3,0,0.8931,0.1069
2004,1,ca77545ca4d2dfd1431bf61334e2fa3c,PR,6,132,761.0,113,6,0.05,1.0,4.5,10,1.67,126.83,162.33,35.5,0.0,3,1,0.3763,0.6237
2005,1,"""3985a3c45be355a4c57fde108bfabd1c""",RS,7,441,345.0,143,7,0.05,1.0,3.75,8,1.14,49.29,74.0,24.71,0.0,4,0,0.576,0.424
2006,0,bd4889b5e9133b35b66e42a8665cea5c,SP,36,36,6272.0,475,35,0.07,1.03,4.54,42,1.17,174.22,201.64,27.42,0.0,5,0,0.9229,0.0771
2007,0,"""70a12e78e608ac31179aea7f8422044b""",SP,312,14,29968.0,581,198,0.34,1.58,3.77,323,1.04,96.05,113.73,17.68,0.11,2,0,0.9607,0.0393
2008,1,"""2f74af7a0ee5636f12c2336f9fffed47""",SP,13,287,562.0,170,13,0.08,1.0,3.8,13,1.0,43.23,55.85,12.62,0.0,1,0,0.5908,0.4092
2009,1,d9442042130b7fe579d1295f9f4a248f,SP,19,357,776.0,142,19,0.13,1.0,5.0,22,1.16,40.84,58.68,17.84,0.05,0,1,0.2517,0.7483
2010,1,"""1f7dfad2cb384ea4d2d7e1ffbd78c407""",SP,1,121,49.0,1,1,1.0,1.0,1.0,1,1.0,49.0,57.0,8.0,0.0,0,1,0.0124,0.9876
2011,1,bee36b4f9a2b9fdcaff6ec05df202ed0,SP,1,565,17.0,1,1,1.0,1.0,5.0,1,1.0,17.0,28.0,11.0,0.0,-5,1,0.0082,0.9918
2012,0,e24fc9fcd865784fb25705606fe3dfe7,SP,51,159,12768.0,537,47,0.09,1.09,4.24,55,1.08,250.35,270.24,19.88,0.07,3,0,0.9449,0.0551
2013,1,"""093805f8f2aeb63881444571e1f48f30""",SP,22,215,1219.0,154,21,0.14,1.05,4.0,27,1.23,55.41,71.18,15.77,0.04,3,0,0.6496,0.3504
2014,1,"""44f091b5abab8018f682fce8124b85e5""",SP,3,293,355.0,64,3,0.05,1.0,4.5,3,1.0,118.33,130.0,11.67,0.67,-4,1,0.1499,0.8501
2015,1,"""365e4bce19bda0082c3d15d83fdb8bcd""",SP,6,66,797.0,159,6,0.04,1.0,4.67,7,1.17,132.83,149.33,16.5,0.0,3,0,0.5826,0.4174
2016,0,a49928bcdf77c55c6d6e05e09a9b4ca5,SP,96,99,8657.0,355,67,0.19,1.43,3.28,104,1.08,90.18,108.31,18.14,0.25,-1,0,0.6629,0.3371
2017,0,aac29b1b99776be73c3049939652091d,MG,94,26,6557.0,561,85,0.15,1.11,3.88,131,1.39,69.76,97.04,27.29,0.09,2,0,0.9813,0.0187
2018,1,"""8cc6a0e5738e61a87b03c78b2ba9db4b""",MG,23,492,13275.0,87,22,0.25,1.05,4.5,24,1.04,577.17,599.09,21.91,0.08,3,0,0.7782,0.2218
2019,0,"""659e8466eb3ff1b0e8740d74fb7bbedd""",BA,11,119,1488.0,355,11,0.03,1.0,3.67,14,1.27,135.27,170.91,35.64,0.0,4,0,0.6781,0.3219
2020,1,f76a3b1349b6df1ee875d1f3fa4340f0,SP,24,17,4162.0,226,21,0.09,1.14,3.54,24,1.0,173.42,198.0,24.58,0.38,0,0,0.6951,0.3049
2021,1,b026643914f651e8371425e5b8a1e780,RJ,1,422,28.0,1,1,1.0,1.0,2.5,1,1.0,28.0,43.0,15.0,0.0,3,1,0.014,0.986
2022,1,e882b2a25a10b9c057cc49695f222c19,RJ,57,16,52114.0,225,48,0.21,1.19,4.52,59,1.04,914.28,966.11,51.82,0.0,4,0,0.8933,0.1067
2023,1,dace965ca58120f92f8d742a9fa1864b,SP,8,107,1442.0,56,8,0.14,1.0,4.0,8,1.0,180.25,196.62,16.38,0.0,3,1,0.1527,0.8473
2024,1,"""4342d4b2ba6b161468c63a7e7cfce593""",RJ,2,40,529.0,67,2,0.03,1.0,1.0,2,1.0,264.5,281.5,17.0,0.5,1,1,0.3231,0.6769
2025,0,d1b65fc7debc3361ea86b5f14c68d2e2,SP,39,89,11416.0,435,37,0.09,1.05,4.81,40,1.03,292.72,328.9,36.18,0.05,5,0,0.7629,0.2371
2026,1,fc6295add6f51a0936407ead70c1001d,SP,1,300,160.0,1,1,1.0,1.0,2.5,4,4.0,160.0,232.0,72.0,0.0,3,1,0.0257,0.9743
2027,1,"""14ee35374a7876217954b5fa08e50463""",SP,6,229,809.0,106,6,0.06,1.0,4.5,6,1.0,134.83,153.67,18.83,0.17,3,1,0.4823,0.5177
2028,1,c32fc744b9160ac853450488e3cfea93,SP,2,89,66.0,34,2,0.06,1.0,5.0,2,1.0,33.0,40.0,7.0,0.0,1,1,0.3979,0.6021
2029,1,e439f7176d763f92de325271111b2fd5,SC,6,33,1322.0,91,6,0.07,1.0,5.0,6,1.0,220.33,258.33,38.0,0.0,3,0,0.6723,0.3277
2030,0,"""94144541854e298c2d976cb893b81343""",RS,68,209,17293.0,349,57,0.16,1.19,4.61,76,1.12,254.31,275.37,21.06,0.04,0,1,0.2185,0.7815
2031,0,"""392e0502231ae2f8b29994ef6398cd77""",SP,17,183,1574.0,420,16,0.04,1.06,4.14,17,1.0,92.59,110.94,18.35,0.12,3,0,0.7881,0.2119
2032,0,"""5075aaa8404020ae6aa8bf4792099b41""",MG,10,233,1574.0,304,10,0.03,1.0,3.89,15,1.5,157.4,187.3,29.9,0.0,3,0,0.5939,0.4061
2033,0,"""9f505651f4a6abe901a56cdc21508025""",SP,393,5,25981.0,327,199,0.61,1.97,4.41,427,1.09,66.11,81.26,15.15,0.05,3,0,0.9001,0.0999
2034,1,"""6750d71153f00fc58829af2a8ef1bcf1""",RJ,6,391,3514.0,133,6,0.05,1.0,5.0,6,1.0,585.67,604.33,18.67,0.0,4,1,0.4294,0.5706
2035,1,a254c682cc01e119f83530446f1df9a9,SP,6,11,570.0,158,6,0.04,1.0,2.5,7,1.17,95.0,135.0,40.0,0.14,3,0,0.6127,0.3873
2036,1,"""55bb6fe5bebe5012e2d7d9928e1128ff""",SP,15,35,1817.0,189,15,0.08,1.0,3.0,16,1.07,121.13,159.47,38.33,0.19,2,0,0.829,0.171
2037,1,"""2a7c6c0b0d5efde2bf75ec1e1cec2d41""",PR,3,266,148.0,26,3,0.12,1.0,3.0,3,1.0,49.33,64.0,14.67,0.0,2,1,0.0379,0.9621
2038,1,d4e4b5192cba4e0e66eb12a9d347239d,PR,11,315,433.0,224,11,0.05,1.0,4.33,11,1.0,39.36,57.09,17.73,0.0,4,1,0.4907,0.5093
2039,0,"""5b925e1d006e9476d738aa200751b73b""",SP,63,14,7878.0,319,51,0.16,1.24,4.66,64,1.02,125.05,142.06,17.02,0.06,3,0,0.9202,0.0798
2040,1,"""4978a02ea9c8be7a9b5480680f40334e""",SP,18,29,2357.0,138,15,0.11,1.2,3.17,19,1.06,130.94,149.78,18.83,0.0,2,0,0.7268,0.2732
2041,0,bbad7e518d7af88a0897397ffdca1979,SP,68,28,4431.0,428,66,0.15,1.03,3.15,84,1.24,65.16,84.35,19.19,0.23,0,0,0.74,0.26
2042,1,b5f49fe968dff6b112861e6cd8e192ef,PR,1,226,195.0,1,1,1.0,1.0,2.5,2,2.0,195.0,238.0,43.0,0.0,1,1,0.0157,0.9843
2043,1,bb7a14e229b1c95156719c3d9552eeee,RJ,10,132,2762.0,198,10,0.05,1.0,5.0,10,1.0,276.2,304.9,28.7,0.1,2,0,0.7019,0.2981
2044,1,b56828a9f9027f3c918c04ca720d9e3c,SP,3,124,360.0,212,3,0.01,1.0,4.0,3,1.0,120.0,157.0,37.0,0.33,-3,1,0.2656,0.7344
2045,1,"""78a4d36f65a019172c6154468831a69f""",SP,7,269,1546.0,50,6,0.12,1.17,5.0,7,1.0,220.86,252.71,31.86,0.14,3,1,0.0859,0.9141
2046,1,"""7e79d65b5c6f1f544b7daea036acf720""",SP,4,313,518.0,134,4,0.03,1.0,4.33,4,1.0,129.5,145.0,15.5,0.0,3,1,0.4556,0.5444
2047,1,fdaaf5bfda82b7b80535610c831b8d09,SP,10,120,2590.0,244,10,0.04,1.0,5.0,15,1.5,259.0,285.0,26.0,0.2,5,1,0.3057,0.6943
2048,0,e99e927c81e3f51739c94fcdfca9f10f,MG,21,164,2602.0,422,21,0.05,1.0,3.5,24,1.14,123.9,154.29,30.38,0.17,4,0,0.6818,0.3182
2049,1,"""54965bbe3e4f07ae045b90b0b8541f52""",PR,73,60,10357.0,261,43,0.16,1.7,3.1,81,1.11,141.88,170.34,28.47,0.32,-9,0,0.7515,0.2485
2050,0,f97e2b0650c2068227e1d366140eb62f,SP,16,14,3654.0,432,16,0.04,1.0,3.57,21,1.31,228.38,291.5,63.12,0.05,12,0,0.705,0.295
2051,1,bcd2d7510d58e293f20fad6438c1b314,PR,1,571,24.0,1,1,1.0,1.0,2.5,1,1.0,24.0,40.0,16.0,1.0,-18,1,0.0114,0.9886
2052,1,a7a9b880c49781da66651ccf4ba9ac38,SP,3,59,308.0,51,3,0.06,1.0,2.5,4,1.33,102.67,124.33,21.67,0.0,5,1,0.2463,0.7537
2053,0,ea8482cd71df3c1969d7b9473ff13abc,SP,1132,9,36712.0,375,306,0.82,3.7,4.05,1188,1.05,32.43,47.66,15.23,0.1,2,0,0.879,0.121
2054,1,"""3fac58ce0ad699020c7944d53c41329c""",SP,10,13,1246.0,83,9,0.11,1.11,4.86,16,1.6,124.6,142.8,18.2,0.19,1,0,0.5188,0.4812
2055,1,f12ff17ad8bbf01ec5c33b17e506649b,SP,28,103,6101.0,141,25,0.18,1.12,4.11,28,1.0,217.89,240.29,22.39,0.11,2,0,0.7537,0.2463
2056,1,"""9599519be538b98748162a2b48248960""",SP,1,148,570.0,1,1,1.0,1.0,1.0,3,3.0,570.0,630.0,60.0,0.0,3,1,0.04,0.96
2057,0,eba88037e1dca898cd02881f67ced679,SP,6,177,840.0,319,6,0.02,1.0,2.5,6,1.0,140.0,155.5,15.5,0.17,4,1,0.4988,0.5012
2058,0,d354c38a7182125a748cb10474fe963b,RJ,17,179,1502.0,310,17,0.05,1.0,4.5,19,1.12,88.35,105.53,17.18,0.05,2,0,0.7811,0.2189
2059,1,c8025364abeecb115431bf95c11a747f,RS,2,24,928.0,86,2,0.02,1.0,4.0,2,1.0,464.0,486.0,22.0,0.5,3,0,0.5562,0.4438
2060,1,"""2eb70248d66e0e3ef83659f71b244378""",SP,187,46,39131.0,163,52,0.32,3.6,2.9,198,1.06,209.26,225.52,16.26,0.14,0,0,0.8082,0.1918
2061,1,e2c92f9c1c7746d899d18f2e158bbff7,SP,12,27,1643.0,106,10,0.09,1.2,4.5,12,1.0,136.92,163.17,26.25,0.0,4,0,0.7762,0.2238
2062,1,"""75a4764c108403a7a0575140cb22287c""",RS,5,146,717.0,120,5,0.04,1.0,4.67,9,1.8,143.4,185.4,42.0,0.0,5,1,0.4741,0.5259
2063,0,"""23613d49c3ac2bd302259e55c06c050c""",SP,69,13,4201.0,680,65,0.1,1.06,4.04,79,1.14,60.88,90.29,29.41,0.14,2,0,0.9677,0.0323
2064,1,b1fecf4da1fa2689bccffa0121953643,MS,19,464,3671.0,234,17,0.07,1.12,5.0,20,1.05,193.21,213.95,20.74,0.0,2,0,0.7247,0.2753
2065,1,"""41e0fa5761c886a630994a55c12087e7""",SP,5,80,425.0,73,5,0.07,1.0,5.0,5,1.0,85.0,98.8,13.8,0.0,3,1,0.4775,0.5225
2066,1,"""41958cbd3335433c8740300e8cd600d5""",SP,1,91,33.0,1,1,1.0,1.0,5.0,1,1.0,33.0,40.0,7.0,0.0,0,1,0.0137,0.9863
2067,1,d4a5e99e0dd915df64ba55a7fbd583fd,SP,2,312,63.0,1,1,1.0,2.0,1.0,6,3.0,31.5,73.5,42.0,0.0,1,1,0.0238,0.9762
2068,0,"""4559697a8f7e637227c2eeaed843baff""",SP,39,68,3560.0,498,34,0.07,1.15,4.53,40,1.03,91.28,110.15,18.87,0.08,3,0,0.9354,0.0646
2069,1,a7b7354cc588f7566a848bcbb1ce3d96,SP,2,528,80.0,12,2,0.17,1.0,3.0,2,1.0,40.0,52.5,12.5,0.0,-1,1,0.013,0.987
2070,0,f25e239052084705e17a982bc600ab2a,SP,8,19,7380.0,516,8,0.02,1.0,4.67,8,1.0,922.5,973.12,50.62,0.0,2,0,0.8633,0.1367
2071,1,dcb7367a92f5ffb89f1e2152ed260285,SP,1,169,80.0,1,1,1.0,1.0,2.5,1,1.0,80.0,98.0,18.0,0.0,2,1,0.0159,0.9841
